job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,benefits_score,company_name,year
AI05386,AI Software Engineer,181007,EX,FT,Singapore,S,South Korea,100,"Hadoop, Linux, Java",Associate,17,Real Estate,2025-02-06,8.4,Future Systems,2025
AI05387,Machine Learning Researcher,109523,EX,CT,India,S,Ireland,100,"Git, PyTorch, Linux, Kubernetes, TensorFlow",Associate,17,Education,2024-11-06,5.3,Digital Transformation LLC,2024
AI05389,Deep Learning Engineer,87600,MI,CT,United Kingdom,S,United Kingdom,50,"Deep Learning, Tableau, Linux",Master,3,Finance,2025-01-06,9.9,Machine Intelligence Group,2025
AI05390,NLP Engineer,169880,EX,FL,Finland,M,Denmark,100,"SQL, PyTorch, Azure",Bachelor,18,Automotive,2024-07-22,6.3,TechCorp Inc,2024
AI05391,AI Architect,45344,EN,PT,Japan,L,Japan,0,"MLOps, Kubernetes, SQL, Mathematics, Docker",PhD,1,Automotive,2024-05-29,8.5,Future Systems,2024
AI05392,Machine Learning Engineer,120590,SE,FT,United States,M,United States,50,"Kubernetes, Git, Data Visualization",Bachelor,8,Finance,2025-03-26,6.3,Algorithmic Solutions,2025
AI05394,Data Scientist,119885,EN,CT,Switzerland,L,Switzerland,50,"Statistics, Hadoop, SQL, Scala, Python",PhD,1,Healthcare,2024-12-11,8.6,AI Innovations,2024
AI05395,AI Research Scientist,326260,EX,FT,Switzerland,L,Sweden,0,"TensorFlow, SQL, Linux, Kubernetes, GCP",Bachelor,14,Education,2025-01-02,7.4,Autonomous Tech,2025
AI05396,AI Product Manager,58214,MI,FT,China,M,China,100,"Data Visualization, Kubernetes, Spark, Hadoop",Bachelor,2,Gaming,2024-01-10,9.7,Autonomous Tech,2024
AI05397,AI Consultant,75166,SE,FL,Ireland,S,Sweden,50,"Git, Spark, Python, AWS",Associate,5,Consulting,2024-11-19,9.1,DataVision Ltd,2024
AI05398,Data Scientist,149288,SE,PT,Norway,M,Sweden,50,"Python, Azure, PyTorch",PhD,6,Technology,2024-08-01,8.5,Smart Analytics,2024
AI05400,Computer Vision Engineer,162870,SE,PT,United States,L,United States,100,"SQL, Python, Deep Learning, MLOps",Bachelor,5,Telecommunications,2024-01-01,9.3,Neural Networks Co,2024
AI05401,Principal Data Scientist,55899,MI,PT,India,M,India,0,"TensorFlow, PyTorch, Computer Vision",Master,3,Media,2024-02-04,5.1,Advanced Robotics,2024
AI05404,Machine Learning Engineer,61710,EN,FT,Germany,M,Finland,0,"MLOps, R, Scala, Spark",Master,1,Automotive,2024-08-25,6.5,Advanced Robotics,2024
AI05405,Computer Vision Engineer,77880,MI,CT,China,M,Denmark,0,"Linux, Tableau, Spark, SQL",Master,4,Energy,2024-04-05,6.3,Quantum Computing Inc,2024
AI05407,Computer Vision Engineer,76546,EN,CT,Switzerland,M,Switzerland,100,"Python, Kubernetes, Hadoop, Docker",Master,0,Telecommunications,2024-04-10,8.6,Algorithmic Solutions,2024
AI05408,AI Software Engineer,116638,MI,PT,Canada,L,Canada,50,"NLP, Azure, Tableau",Master,3,Media,2025-04-21,8.6,Predictive Systems,2025
AI05409,Head of AI,62308,MI,FT,China,M,China,0,"Docker, Data Visualization, Tableau",Master,3,Gaming,2024-10-23,6.0,DataVision Ltd,2024
AI05411,AI Consultant,80449,EN,FT,United Kingdom,M,United Kingdom,100,"Computer Vision, Linux, TensorFlow, MLOps",PhD,1,Telecommunications,2025-01-20,8.3,DataVision Ltd,2025
AI05413,NLP Engineer,61112,EN,FT,Netherlands,S,United Kingdom,0,"Linux, Java, NLP, Python",Bachelor,0,Finance,2025-02-20,8.6,Autonomous Tech,2025
AI05414,NLP Engineer,177967,EX,CT,United States,S,United States,100,"NLP, Computer Vision, Kubernetes, TensorFlow",Bachelor,10,Retail,2024-04-11,6.5,Machine Intelligence Group,2024
AI05416,Principal Data Scientist,41727,EN,FT,Austria,M,Austria,50,"Scala, Git, NLP, Azure, Mathematics",PhD,0,Telecommunications,2024-01-19,5.5,Machine Intelligence Group,2024
AI05417,Machine Learning Researcher,119291,SE,PT,Japan,L,India,0,"Kubernetes, PyTorch, TensorFlow, Tableau",Bachelor,5,Telecommunications,2024-12-31,8.6,Neural Networks Co,2024
AI05419,AI Consultant,159181,EX,FL,Sweden,M,Sweden,100,"Java, PyTorch, Git, Scala, Kubernetes",Associate,16,Real Estate,2024-07-07,5.8,DataVision Ltd,2024
AI05420,Principal Data Scientist,145921,EX,FT,India,M,India,50,"Python, Tableau, Computer Vision, Deep Learning, Git",Associate,19,Transportation,2024-07-11,7.6,Algorithmic Solutions,2024
AI05421,Machine Learning Engineer,56510,MI,CT,Ireland,S,Ireland,50,"Python, Hadoop, Tableau",Master,4,Media,2024-11-25,7.5,Digital Transformation LLC,2024
AI05422,Machine Learning Engineer,98089,MI,FT,United Kingdom,M,Singapore,0,"Statistics, Kubernetes, Azure, PyTorch",Bachelor,4,Retail,2024-12-09,5.9,TechCorp Inc,2024
AI05423,AI Consultant,88837,MI,FL,United States,M,United States,100,"Spark, SQL, Java, Docker, Computer Vision",Associate,3,Energy,2024-02-19,8.2,AI Innovations,2024
AI05424,Head of AI,166465,SE,CT,Switzerland,M,Switzerland,0,"AWS, Python, Data Visualization, Kubernetes",PhD,7,Manufacturing,2025-02-14,6.2,TechCorp Inc,2025
AI05425,AI Consultant,174704,EX,PT,Germany,M,Germany,50,"Docker, GCP, Kubernetes, Scala, Azure",Associate,12,Healthcare,2024-07-28,7.3,Quantum Computing Inc,2024
AI05427,ML Ops Engineer,69279,EN,FT,United States,S,United States,50,"PyTorch, Linux, Mathematics, Spark",Associate,0,Gaming,2024-06-02,6.0,Cloud AI Solutions,2024
AI05428,AI Software Engineer,124236,EX,CT,Canada,S,Canada,0,"Python, NLP, AWS",PhD,10,Retail,2024-04-25,7.6,DeepTech Ventures,2024
AI05431,ML Ops Engineer,104970,MI,FT,France,L,France,50,"Docker, Git, Azure, Mathematics, Hadoop",Associate,4,Manufacturing,2025-03-27,7.7,Cognitive Computing,2025
AI05432,Computer Vision Engineer,135751,SE,PT,United Kingdom,S,United Kingdom,100,"SQL, Docker, PyTorch",Master,5,Consulting,2024-08-21,6.1,Machine Intelligence Group,2024
AI05433,Data Scientist,143531,SE,FT,Sweden,L,Sweden,50,"Deep Learning, Docker, Python, SQL, Computer Vision",Associate,9,Healthcare,2024-06-02,6.9,Predictive Systems,2024
AI05434,AI Software Engineer,115110,EX,PT,Israel,S,Israel,0,"PyTorch, Spark, MLOps",Associate,18,Finance,2024-10-20,8.6,Predictive Systems,2024
AI05435,Deep Learning Engineer,62036,MI,CT,China,M,China,100,"Data Visualization, Scala, SQL",Master,2,Technology,2024-02-19,5.3,Neural Networks Co,2024
AI05436,Machine Learning Engineer,209778,SE,FL,Denmark,L,India,50,"Tableau, Scala, Linux, Computer Vision",Associate,7,Energy,2025-04-01,8.3,Cognitive Computing,2025
AI05437,Principal Data Scientist,121894,MI,CT,Switzerland,L,China,0,"NLP, MLOps, Hadoop, SQL",Associate,3,Automotive,2024-10-04,9.0,Machine Intelligence Group,2024
AI05438,NLP Engineer,65544,MI,CT,South Korea,L,South Korea,100,"GCP, Python, Data Visualization, Statistics, Deep Learning",PhD,4,Media,2024-04-27,8.4,AI Innovations,2024
AI05439,AI Product Manager,53669,MI,FL,Austria,S,Austria,0,"Python, MLOps, Hadoop, Kubernetes, Docker",Associate,3,Media,2024-03-09,9.7,Smart Analytics,2024
AI05440,AI Software Engineer,98505,SE,FT,India,M,India,0,"TensorFlow, Linux, Spark",Master,6,Energy,2024-10-03,8.4,Cloud AI Solutions,2024
AI05441,NLP Engineer,99398,EX,CT,India,S,India,0,"R, Azure, Python",Associate,19,Technology,2025-02-09,5.1,Smart Analytics,2025
AI05442,Head of AI,60173,MI,CT,Austria,L,Switzerland,50,"Python, TensorFlow, GCP",Bachelor,2,Transportation,2024-10-25,9.1,Autonomous Tech,2024
AI05444,Computer Vision Engineer,98252,EX,PT,Ireland,S,Ireland,0,"Git, Scala, R",Associate,19,Education,2024-12-30,7.9,Digital Transformation LLC,2024
AI05446,AI Consultant,45680,EN,PT,Ireland,M,Ireland,50,"NLP, SQL, Linux",Bachelor,0,Telecommunications,2024-09-18,6.7,Predictive Systems,2024
AI05447,Deep Learning Engineer,59167,MI,PT,Israel,M,United States,0,"SQL, Statistics, PyTorch, Tableau",Associate,4,Healthcare,2024-02-06,5.4,Algorithmic Solutions,2024
AI05448,AI Architect,70744,MI,FT,Japan,L,Canada,0,"Kubernetes, Azure, Python",Master,4,Government,2025-03-11,9.1,Smart Analytics,2025
AI05449,Head of AI,186317,SE,PT,Denmark,L,Denmark,0,"Hadoop, Python, TensorFlow, Data Visualization",Associate,9,Healthcare,2024-12-13,9.8,Cloud AI Solutions,2024
AI05450,AI Product Manager,52041,EN,PT,Canada,S,Ireland,50,"TensorFlow, Docker, Git, Scala, Computer Vision",PhD,0,Energy,2024-10-22,6.8,Cloud AI Solutions,2024
AI05452,Head of AI,300363,EX,FT,Norway,M,Norway,0,"Scala, Hadoop, GCP, Python",Associate,10,Energy,2025-02-06,9.9,Neural Networks Co,2025
AI05453,Machine Learning Engineer,110419,EX,PT,South Korea,S,South Korea,50,"Computer Vision, SQL, Spark, PyTorch, Statistics",PhD,18,Real Estate,2024-02-23,7.9,Quantum Computing Inc,2024
AI05454,Data Scientist,56283,EN,FL,France,M,France,100,"Spark, Scala, Deep Learning",Associate,0,Transportation,2024-02-06,5.2,Algorithmic Solutions,2024
AI05456,Deep Learning Engineer,33280,EN,FT,India,S,India,100,"Kubernetes, Python, Linux, Data Visualization, NLP",PhD,0,Education,2024-07-04,5.3,Cloud AI Solutions,2024
AI05458,Head of AI,146824,SE,FT,France,L,France,0,"PyTorch, TensorFlow, Python, Docker, NLP",Bachelor,6,Energy,2024-11-22,6.5,TechCorp Inc,2024
AI05459,AI Research Scientist,107142,MI,CT,Germany,M,Netherlands,50,"Tableau, SQL, Git, Linux, Data Visualization",PhD,4,Transportation,2024-10-25,7.3,Machine Intelligence Group,2024
AI05460,Computer Vision Engineer,99087,SE,FT,France,M,Norway,0,"NLP, Scala, Deep Learning",Bachelor,7,Media,2024-11-08,9.7,DeepTech Ventures,2024
AI05461,AI Research Scientist,262139,EX,CT,Switzerland,L,Finland,100,"Data Visualization, Java, PyTorch, GCP",PhD,13,Transportation,2025-01-20,6.7,Machine Intelligence Group,2025
AI05462,AI Architect,125763,EX,CT,China,S,China,0,"Spark, R, Scala, Linux",PhD,16,Transportation,2024-10-14,6.6,Cloud AI Solutions,2024
AI05463,ML Ops Engineer,103869,MI,FL,Australia,L,Australia,100,"Git, SQL, Python, GCP",Master,3,Transportation,2025-04-21,9.2,Algorithmic Solutions,2025
AI05464,Deep Learning Engineer,107605,SE,FL,Ireland,L,Ireland,100,"Python, TensorFlow, PyTorch, Computer Vision",Master,8,Media,2025-02-06,8.4,Machine Intelligence Group,2025
AI05465,Data Scientist,153534,EX,FT,Austria,S,Germany,0,"PyTorch, TensorFlow, Kubernetes",Bachelor,16,Technology,2025-03-16,6.8,Quantum Computing Inc,2025
AI05466,NLP Engineer,136036,EX,FL,Israel,S,Israel,100,"Spark, R, MLOps, Java",Master,15,Education,2024-04-24,8.4,AI Innovations,2024
AI05467,AI Consultant,132413,EX,CT,Austria,S,Austria,0,"GCP, MLOps, Deep Learning, TensorFlow",Bachelor,18,Government,2025-04-06,5.3,Cloud AI Solutions,2025
AI05469,AI Research Scientist,125060,EX,CT,India,S,Switzerland,50,"Scala, Docker, Tableau, Java",Bachelor,11,Consulting,2024-04-06,5.5,Machine Intelligence Group,2024
AI05471,Machine Learning Researcher,120095,MI,FL,Switzerland,L,Switzerland,100,"Spark, Hadoop, Scala, Docker",Master,2,Transportation,2024-02-08,7.7,Quantum Computing Inc,2024
AI05472,Machine Learning Researcher,164053,MI,CT,Switzerland,L,India,50,"Git, Mathematics, Python",PhD,4,Technology,2024-10-13,7.4,Cloud AI Solutions,2024
AI05473,NLP Engineer,213400,EX,FT,Denmark,L,United States,0,"PyTorch, Mathematics, TensorFlow, GCP",Associate,19,Energy,2024-11-15,5.1,Autonomous Tech,2024
AI05474,Head of AI,185963,EX,CT,Germany,M,Germany,100,"Data Visualization, Python, Docker",Bachelor,18,Healthcare,2024-02-13,5.9,TechCorp Inc,2024
AI05475,Machine Learning Researcher,65783,EN,FT,United Kingdom,S,United Kingdom,0,"Java, SQL, Computer Vision, Deep Learning",PhD,0,Telecommunications,2024-11-03,5.5,Quantum Computing Inc,2024
AI05476,Machine Learning Engineer,228744,EX,FT,United States,L,United States,0,"Hadoop, SQL, Statistics, Tableau, Azure",Bachelor,17,Transportation,2024-04-04,6.4,DeepTech Ventures,2024
AI05480,Deep Learning Engineer,172269,EX,CT,United States,M,Australia,100,"SQL, Azure, NLP, Docker, Hadoop",Associate,18,Education,2024-10-01,7.1,Digital Transformation LLC,2024
AI05482,ML Ops Engineer,127393,SE,CT,France,M,France,100,"Python, TensorFlow, Computer Vision, Deep Learning",Bachelor,9,Transportation,2024-09-18,6.4,DeepTech Ventures,2024
AI05483,Deep Learning Engineer,106701,SE,FT,Australia,S,Australia,0,"Python, Git, SQL, Deep Learning, TensorFlow",PhD,9,Healthcare,2024-10-26,6.3,Autonomous Tech,2024
AI05484,AI Architect,383142,EX,PT,Switzerland,L,Switzerland,50,"Git, Python, Hadoop, TensorFlow",Master,12,Technology,2025-01-13,9.2,Future Systems,2025
AI05485,Data Scientist,48775,MI,FL,Austria,S,Austria,0,"Python, Spark, TensorFlow, Statistics",Bachelor,3,Media,2024-03-30,7.5,Future Systems,2024
AI05486,NLP Engineer,59360,MI,CT,China,L,China,100,"Kubernetes, Data Visualization, Tableau",Associate,4,Gaming,2024-10-27,9.9,Machine Intelligence Group,2024
AI05487,AI Architect,91637,SE,FT,China,M,China,100,"Hadoop, Git, TensorFlow, SQL",PhD,7,Technology,2025-01-10,5.3,Predictive Systems,2025
AI05488,Computer Vision Engineer,83223,MI,FL,Austria,L,Austria,50,"Kubernetes, Computer Vision, Hadoop, Python, Deep Learning",Master,3,Technology,2024-12-07,7.5,TechCorp Inc,2024
AI05489,AI Research Scientist,184410,SE,PT,Norway,M,Norway,50,"Spark, Deep Learning, Python, PyTorch",Master,8,Energy,2024-03-17,8.8,DataVision Ltd,2024
AI05491,Machine Learning Engineer,144445,EX,FT,Germany,M,Germany,50,"R, Scala, Linux",Master,15,Retail,2024-10-04,5.3,Autonomous Tech,2024
AI05492,NLP Engineer,72579,EN,CT,Denmark,S,Denmark,100,"GCP, Linux, Java, Mathematics, R",Associate,1,Real Estate,2025-02-24,8.5,Neural Networks Co,2025
AI05494,Computer Vision Engineer,112588,MI,CT,Denmark,M,Israel,0,"Azure, Python, NLP",Bachelor,3,Media,2024-05-01,8.5,Autonomous Tech,2024
AI05495,Machine Learning Engineer,129597,SE,PT,Netherlands,S,Finland,50,"SQL, GCP, Scala",PhD,6,Energy,2024-01-10,7.4,Smart Analytics,2024
AI05496,Deep Learning Engineer,54747,EN,PT,Ireland,M,Denmark,0,"Kubernetes, Mathematics, TensorFlow",Bachelor,1,Manufacturing,2025-04-23,8.1,Future Systems,2025
AI05497,Data Scientist,179052,EX,FT,Austria,L,Denmark,100,"Spark, PyTorch, Computer Vision, R",Master,15,Technology,2024-06-07,9.8,Cognitive Computing,2024
AI05498,ML Ops Engineer,102775,SE,CT,Japan,L,Japan,50,"Mathematics, Kubernetes, Computer Vision, Scala, Python",Bachelor,6,Manufacturing,2025-02-06,8.0,Predictive Systems,2025
AI05499,AI Specialist,83562,MI,CT,Sweden,M,Sweden,50,"Linux, NLP, R",Bachelor,2,Energy,2024-02-25,9.2,DataVision Ltd,2024
AI05500,AI Research Scientist,258814,EX,FT,Denmark,S,Denmark,0,"Computer Vision, Java, Data Visualization",Bachelor,16,Consulting,2025-02-21,8.2,TechCorp Inc,2025
AI05501,Data Scientist,131544,MI,CT,Switzerland,S,Switzerland,100,"Scala, SQL, Git, Tableau",PhD,4,Consulting,2024-08-13,9.6,Algorithmic Solutions,2024
AI05502,Machine Learning Engineer,141749,EX,CT,South Korea,L,Israel,50,"Hadoop, R, Computer Vision, Statistics, NLP",Master,18,Energy,2024-09-29,9.0,DataVision Ltd,2024
AI05503,Head of AI,122204,SE,PT,China,L,China,100,"Python, PyTorch, Spark",Associate,5,Government,2024-04-14,8.8,AI Innovations,2024
AI05504,Machine Learning Researcher,162535,EX,PT,Japan,M,Japan,0,"Java, Tableau, R",PhD,13,Gaming,2024-10-23,5.2,AI Innovations,2024
AI05505,AI Architect,88883,SE,FL,Austria,S,Austria,0,"R, Linux, Hadoop, Spark",Associate,9,Technology,2025-03-18,9.8,DataVision Ltd,2025
AI05508,AI Architect,142133,SE,PT,Norway,M,Israel,0,"Tableau, Docker, Git, PyTorch",PhD,9,Consulting,2025-03-31,6.7,Smart Analytics,2025
AI05511,ML Ops Engineer,165160,EX,CT,Denmark,S,Austria,0,"Hadoop, PyTorch, R, Spark, Git",Master,11,Government,2024-02-28,7.2,AI Innovations,2024
AI05512,Computer Vision Engineer,129465,EX,FT,France,M,France,0,"Tableau, Linux, R",Bachelor,16,Finance,2024-12-15,5.4,Autonomous Tech,2024
AI05514,NLP Engineer,63399,EN,FL,Singapore,L,Norway,50,"Python, TensorFlow, Statistics, PyTorch",PhD,1,Education,2024-08-13,6.5,Predictive Systems,2024
AI05515,AI Architect,242923,EX,CT,Canada,L,Canada,0,"GCP, Statistics, Hadoop, Mathematics",Bachelor,14,Energy,2024-08-16,5.7,Smart Analytics,2024
AI05516,Machine Learning Engineer,82458,SE,FL,Japan,S,Sweden,0,"PyTorch, Data Visualization, Tableau, Statistics",Associate,9,Technology,2024-04-11,6.6,DeepTech Ventures,2024
AI05517,Machine Learning Researcher,190957,EX,PT,United Kingdom,S,United Kingdom,0,"Linux, NLP, Spark",Associate,13,Consulting,2024-02-03,5.2,Machine Intelligence Group,2024
AI05520,AI Research Scientist,52021,EN,PT,Singapore,S,Singapore,50,"Hadoop, AWS, Scala, Java, Deep Learning",Associate,0,Automotive,2024-08-15,5.5,Predictive Systems,2024
AI05521,Data Scientist,81054,MI,FL,China,L,Canada,0,"R, Hadoop, Python, Git",Master,4,Retail,2024-06-11,8.3,DataVision Ltd,2024
AI05522,AI Architect,119202,SE,PT,Finland,L,Finland,100,"Python, Java, Statistics, Data Visualization",Associate,6,Manufacturing,2025-02-01,8.5,DataVision Ltd,2025
AI05523,Data Scientist,80109,EN,FT,Germany,L,Japan,0,"Python, Tableau, SQL",Associate,0,Gaming,2024-08-22,8.4,Autonomous Tech,2024
AI05524,Computer Vision Engineer,82678,SE,PT,Israel,S,Israel,50,"Computer Vision, R, Scala",Master,5,Energy,2025-04-22,5.8,Cloud AI Solutions,2025
AI05526,Deep Learning Engineer,67537,MI,PT,Japan,M,Japan,50,"Data Visualization, Git, SQL",PhD,3,Telecommunications,2025-01-12,8.0,Machine Intelligence Group,2025
AI05527,Computer Vision Engineer,91804,MI,CT,France,S,France,100,"AWS, NLP, Python, Spark, Hadoop",Master,4,Real Estate,2024-11-21,7.0,Neural Networks Co,2024
AI05528,ML Ops Engineer,113094,SE,FT,Canada,L,Canada,100,"Java, Statistics, MLOps, Git",Master,7,Telecommunications,2024-12-16,9.9,Algorithmic Solutions,2024
AI05530,Data Scientist,120009,SE,FL,Canada,L,Canada,50,"AWS, Kubernetes, PyTorch",PhD,8,Healthcare,2024-10-19,8.4,Quantum Computing Inc,2024
AI05531,Machine Learning Researcher,60955,EN,PT,Germany,M,Germany,0,"Data Visualization, R, Docker, Linux, Python",Associate,0,Gaming,2024-02-29,9.9,Digital Transformation LLC,2024
AI05532,AI Software Engineer,57706,EN,PT,France,M,France,0,"Python, Tableau, Hadoop, NLP, Mathematics",Master,0,Telecommunications,2025-04-15,5.9,Advanced Robotics,2025
AI05533,Data Scientist,232257,EX,FL,Norway,L,Switzerland,50,"Linux, Azure, Mathematics, SQL, Python",PhD,12,Automotive,2024-10-13,5.3,Future Systems,2024
AI05534,Machine Learning Engineer,95063,SE,PT,Israel,L,Israel,50,"Git, Linux, GCP, Docker",PhD,7,Retail,2024-02-25,5.2,Digital Transformation LLC,2024
AI05535,Principal Data Scientist,73584,EN,CT,Norway,M,Norway,50,"Scala, Docker, Computer Vision",PhD,1,Education,2024-04-14,6.0,DataVision Ltd,2024
AI05536,AI Specialist,264045,EX,FT,Germany,L,China,100,"Git, Java, Data Visualization",Master,12,Finance,2024-08-29,9.0,Machine Intelligence Group,2024
AI05537,Head of AI,105516,EN,CT,Switzerland,M,Switzerland,0,"PyTorch, TensorFlow, Azure, Statistics, Kubernetes",PhD,0,Retail,2024-06-11,9.1,Autonomous Tech,2024
AI05538,Data Scientist,58610,EN,FL,Austria,L,Austria,100,"Scala, SQL, Computer Vision, Git",PhD,0,Manufacturing,2024-11-15,7.2,DataVision Ltd,2024
AI05539,Principal Data Scientist,63709,MI,CT,Finland,S,United Kingdom,100,"Deep Learning, SQL, Python, GCP, Mathematics",Master,3,Real Estate,2025-03-20,8.6,Predictive Systems,2025
AI05540,Machine Learning Researcher,218418,EX,PT,France,L,France,0,"SQL, Git, Linux",Bachelor,10,Manufacturing,2024-03-27,5.6,Cognitive Computing,2024
AI05541,Machine Learning Researcher,124113,SE,FT,Israel,L,Israel,0,"Python, AWS, Hadoop",Master,6,Retail,2024-10-26,7.3,DataVision Ltd,2024
AI05544,AI Consultant,142502,EX,CT,France,S,France,50,"Computer Vision, Python, TensorFlow, Java, Azure",Associate,12,Gaming,2025-01-08,7.6,Future Systems,2025
AI05545,ML Ops Engineer,107066,SE,PT,Canada,M,Canada,0,"Mathematics, Python, AWS, Git, Deep Learning",Bachelor,7,Energy,2024-06-22,9.7,TechCorp Inc,2024
AI05546,Data Scientist,76908,EN,CT,France,L,France,50,"Spark, PyTorch, Deep Learning, Python, Azure",PhD,1,Healthcare,2025-04-06,8.2,Digital Transformation LLC,2025
AI05547,AI Software Engineer,193045,EX,PT,Sweden,M,Sweden,0,"R, Python, NLP, Git",Master,18,Healthcare,2024-05-28,9.8,Predictive Systems,2024
AI05548,Principal Data Scientist,176650,EX,PT,Sweden,S,Sweden,100,"R, Kubernetes, PyTorch, MLOps",Master,16,Media,2024-11-25,6.2,DataVision Ltd,2024
AI05549,Principal Data Scientist,89200,MI,CT,Australia,S,Australia,0,"Kubernetes, NLP, SQL, PyTorch, Linux",PhD,2,Transportation,2024-09-04,7.7,Machine Intelligence Group,2024
AI05550,AI Consultant,170064,EX,FT,Austria,M,Austria,100,"MLOps, Python, TensorFlow",PhD,15,Education,2024-10-21,7.2,Machine Intelligence Group,2024
AI05551,AI Software Engineer,126263,MI,PT,Switzerland,S,Switzerland,50,"Hadoop, Java, Kubernetes",Associate,4,Finance,2025-03-14,8.7,DataVision Ltd,2025
AI05553,AI Software Engineer,96073,SE,CT,Austria,S,Switzerland,50,"Tableau, MLOps, Mathematics, AWS",Associate,5,Gaming,2024-05-19,7.5,Machine Intelligence Group,2024
AI05554,AI Consultant,134689,MI,FT,Denmark,L,Denmark,100,"Mathematics, Scala, Kubernetes",Bachelor,3,Energy,2024-09-18,6.4,AI Innovations,2024
AI05555,Principal Data Scientist,112981,SE,PT,France,L,France,50,"Spark, Data Visualization, Computer Vision, Azure, Java",Master,9,Retail,2024-07-05,8.9,Quantum Computing Inc,2024
AI05556,Head of AI,94003,SE,PT,China,S,China,0,"Deep Learning, Scala, Tableau",Bachelor,7,Healthcare,2024-07-21,5.2,Algorithmic Solutions,2024
AI05559,Deep Learning Engineer,355468,EX,CT,Norway,L,Norway,50,"Python, TensorFlow, Azure, PyTorch",Associate,11,Energy,2025-03-24,5.9,Neural Networks Co,2025
AI05560,AI Consultant,50137,MI,PT,Israel,S,Israel,0,"Azure, R, SQL, Statistics, AWS",Bachelor,2,Energy,2024-04-10,9.8,Future Systems,2024
AI05563,Machine Learning Engineer,55049,EN,FL,India,M,Israel,100,"Linux, Tableau, GCP",PhD,1,Consulting,2024-06-12,7.9,Quantum Computing Inc,2024
AI05564,Computer Vision Engineer,103334,MI,FT,France,L,France,50,"MLOps, PyTorch, TensorFlow, NLP",Bachelor,3,Transportation,2024-12-05,6.2,Autonomous Tech,2024
AI05565,Principal Data Scientist,156552,SE,FT,Singapore,L,Singapore,0,"Azure, Python, Tableau, Kubernetes",Bachelor,6,Real Estate,2024-04-13,8.2,Cloud AI Solutions,2024
AI05568,AI Consultant,112063,SE,FT,Ireland,L,Ireland,0,"Docker, R, AWS",PhD,9,Education,2024-06-04,7.1,Cognitive Computing,2024
AI05569,NLP Engineer,357880,EX,CT,Switzerland,M,France,50,"Python, Java, Tableau",PhD,10,Energy,2024-01-20,9.3,Machine Intelligence Group,2024
AI05571,Computer Vision Engineer,149883,SE,FT,Switzerland,S,Switzerland,0,"Python, SQL, Linux, Data Visualization",Master,7,Government,2024-01-23,7.8,Machine Intelligence Group,2024
AI05572,Machine Learning Researcher,271583,EX,CT,Germany,L,Germany,0,"PyTorch, Spark, Git, Kubernetes",PhD,17,Energy,2024-04-06,6.1,AI Innovations,2024
AI05573,AI Product Manager,76855,EN,CT,Canada,L,Germany,50,"Python, TensorFlow, NLP, Docker",Associate,1,Manufacturing,2025-03-20,7.6,Digital Transformation LLC,2025
AI05574,Computer Vision Engineer,113253,SE,PT,Japan,L,Japan,0,"Kubernetes, Docker, Azure",Bachelor,7,Media,2024-03-27,8.8,Neural Networks Co,2024
AI05576,Data Scientist,78455,SE,CT,Japan,M,Japan,100,"Kubernetes, Spark, Mathematics, Python, Computer Vision",Master,5,Media,2025-01-29,9.1,Smart Analytics,2025
AI05577,AI Specialist,180883,SE,FT,Singapore,L,Singapore,100,"TensorFlow, PyTorch, MLOps, Python, Deep Learning",Master,8,Real Estate,2025-01-10,5.0,Cloud AI Solutions,2025
AI05578,Head of AI,86724,SE,FT,South Korea,S,South Korea,0,"SQL, Git, Linux, Docker, Java",PhD,5,Manufacturing,2024-06-25,9.3,Digital Transformation LLC,2024
AI05581,AI Architect,167167,EX,FT,United States,M,United States,100,"Kubernetes, Scala, Tableau",PhD,15,Gaming,2024-09-16,9.4,Predictive Systems,2024
AI05582,Machine Learning Researcher,220161,EX,FL,Canada,M,Canada,50,"Kubernetes, Deep Learning, Java, Python",Bachelor,19,Finance,2024-09-27,6.0,Predictive Systems,2024
AI05583,Head of AI,63895,EN,FL,China,L,China,50,"Python, Git, Statistics, TensorFlow, Hadoop",Associate,1,Media,2025-02-04,7.9,Smart Analytics,2025
AI05584,Head of AI,67447,MI,FT,Ireland,L,Ireland,100,"PyTorch, Azure, Tableau",Bachelor,4,Transportation,2024-11-09,7.8,AI Innovations,2024
AI05585,AI Architect,104787,SE,FT,France,M,France,50,"R, Git, Kubernetes, GCP",Bachelor,8,Consulting,2024-05-24,9.7,AI Innovations,2024
AI05586,AI Consultant,93704,MI,FT,Germany,M,Germany,0,"Data Visualization, Kubernetes, Tableau, Java",Associate,2,Telecommunications,2024-09-17,9.5,Smart Analytics,2024
AI05588,Computer Vision Engineer,167430,SE,FT,Sweden,L,Sweden,50,"MLOps, Computer Vision, SQL, Data Visualization",PhD,7,Gaming,2024-02-02,8.1,Neural Networks Co,2024
AI05591,Machine Learning Engineer,203277,EX,PT,France,M,France,0,"R, Spark, Data Visualization, Computer Vision",Master,10,Transportation,2025-01-28,9.7,Autonomous Tech,2025
AI05594,AI Software Engineer,111418,EN,PT,Denmark,L,Denmark,100,"NLP, Docker, MLOps, Computer Vision",Master,0,Healthcare,2025-03-29,6.5,Smart Analytics,2025
